order_id,order_key,organisation_id,status,total,completed_date,job_id
13377,wc_order_pbjBYJI4uxX50,350,completed,1870.0,2025-02-19 16:03:40,1731
13378,wc_order_CmHzRukkRy3cN,2371,completed,282.15,2025-02-04 13:08:38,1723
13380,wc_order_tK8f2WN911d2n,2971,completed,1518.0,2025-01-22 10:35:19,
13384,wc_order_em8ECTnX5M4Kb,2465,completed,313.5,2025-02-07 16:34:38,1724
13386,wc_order_VnUoFY3FhQAFX,1843,completed,817.3,2025-01-28 09:25:49,
13387,wc_order_1KmLENMNiw4tc,301,completed,702.0,2025-03-10 14:34:35,
13388,wc_order_UDJqiczIT7KV0,2565,completed,292.78,2025-02-06 10:55:03,
13389,wc_order_NVmhBrJLJaeoP,1676,completed,132.91,2025-01-29 15:32:13,
13390,wc_order_TARZ8LYEGrOtH,361,completed,891.0,2025-03-27 12:05:09,1730
13392,wc_order_8Nb28h7xhfMKd,1600,completed,2013.0,2025-05-07 16:05:39,1725
13396,wc_order_K0bJkQWcrRKIm,2763,completed,297.0,2025-03-14 10:08:37,1726
13397,wc_order_VC7ja2ihk7f5x,50,completed,1232.0,2025-02-27 13:15:46,1727
13399,wc_order_K4pVXfSV0VzGY,2724,completed,449.9,2025-02-17 14:31:53,1728
13400,wc_order_TtKTMS2AnipfW,1636,completed,1366.2,2025-02-03 10:36:33,
13401,wc_order_MKxTKQHF8Z4y7,1028,completed,724.9,2025-03-13 13:46:47,1734
13407,wc_order_s2d17xmSwvGDQ,1850,completed,467.5,2025-02-13 13:06:25,1732
13409,wc_order_q9yJXBsx5TdUH,1731,completed,660.0,2025-07-22 15:11:39,1733
13418,wc_order_9CAtnpAXSooy9,48,completed,258.14,2025-02-05 09:41:34,
13420,wc_order_5N90UwKk4wKPz,345,completed,2628.42,2025-02-06 09:34:15,
13421,wc_order_GTjmeRH76n09a,46,completed,1501.5,2025-04-07 15:58:39,1735
13422,wc_order_TItYki8PYFYO9,126,completed,1459.4,2025-02-07 12:14:59,
13424,wc_order_IxOQcBenBwdkM,1585,completed,6495.06,2025-02-06 14:02:42,
13427,wc_order_mFK9wUURvS070,1600,completed,273.17,2025-02-07 10:19:35,
13428,wc_order_IoQYb8Y5Yby2O,1731,completed,96.06,2025-02-07 12:05:03,
13430,wc_order_qoh6kv56gRoTI,1541,completed,522.96,2025-02-07 13:38:21,
13431,wc_order_gtL6dhc4zdIzF,2927,completed,330.91,2025-02-10 09:37:39,
13432,wc_order_hWtqNcbahUOhy,2804,completed,1580.69,2025-02-21 09:07:20,
13434,wc_order_9WresAsJgXqLu,1430,completed,2540.42,2025-02-21 13:59:29,
13435,wc_order_wSCwcJErMOFFH,888,completed,792.0,2025-02-27 14:49:01,1749
13436,wc_order_WHVypUUz4EtPb,2796,completed,405.9,2025-02-24 14:46:12,1737
13440,wc_order_l2QqESRLCSqld,1699,completed,1054.9,2025-03-13 13:46:02,1739
13441,wc_order_rUoY9mu8hFMie,34,completed,5333.16,2025-02-12 13:35:38,
13443,wc_order_trtVlsHYvByX1,2831,completed,4350.5,2025-04-14 07:34:52,1756
13444,wc_order_RM45NgENE78wP,365,completed,1465.2,2025-03-25 16:39:53,1740
13447,wc_order_haszWGWnuQuX9,267,completed,1149.5,2025-03-05 13:58:30,1741
13448,wc_order_bag33JJG9Y3U4,985,completed,715.0,2025-03-24 15:06:26,1742
13449,wc_order_gxLzUPMlc3UDy,3008,completed,139.11,2025-02-13 10:49:39,
13452,wc_order_sPfEBhrCD57qs,840,completed,814.0,2025-05-27 16:40:15,1754
13453,wc_order_pjLMgUFrwDrI5,3007,completed,1277.1,2025-06-03 14:08:53,1743
13454,wc_order_GKuc2Tao9YF80,134,completed,973.5,2025-03-12 15:57:20,1748
13456,wc_order_1JgBWyg0cWHe1,1707,completed,668.25,2025-03-21 11:43:21,1761
13458,wc_order_DO9xobjzHWlFs,268,completed,764.5,2025-03-17 15:00:13,1745
13459,wc_order_QidhAEaBbmyjp,223,completed,1687.95,2025-03-12 14:40:16,1746
13460,wc_order_8KDoeQJFWYJzX,300,completed,484.0,2025-03-05 08:18:31,1744
13462,wc_order_U4v8Ngwhatk9o,338,completed,566.5,2025-03-19 17:11:12,1775
13466,wc_order_jjukQneixrFUq,3009,completed,630.3,2025-02-27 13:20:25,1752
13470,wc_order_5PlNdgaOnKRhd,1343,completed,693.0,2025-04-29 12:01:26,1747
13471,wc_order_fh7YnsjJ3fnin,1224,completed,200.2,2025-02-20 08:10:53,
13475,wc_order_uo7TtzIKhU5Lt,2717,completed,909.7,2025-03-25 16:47:02,1750
13480,wc_order_HoeQOA8HcwhfQ,34,completed,1370.6,2025-02-25 08:51:34,
13481,wc_order_ExVx4cpMvBKp4,600,completed,624.8,2025-03-18 14:40:06,1757
13485,wc_order_CFAIjhjq306Sz,2624,completed,4012.8,2025-03-21 11:42:20,1753
13487,wc_order_zo7oeXb2xnSUH,639,completed,1158.3,2025-08-06 15:41:47,1781
13495,wc_order_zIE2Kd9oMaMgi,1056,completed,121.0,2025-02-28 08:16:20,1755
13496,wc_order_8ElJ4LCCO4oeK,2803,completed,211.2,2025-03-05 13:34:34,1759
13499,wc_order_wy0wfk4GAptDs,288,completed,1320.0,2025-03-03 09:01:25,
13500,wc_order_Zi69vClVxucYH,3013,completed,418.0,2025-03-26 13:42:25,1760
13502,wc_order_b4rtxa4mN32VR,1424,completed,792.0,2025-04-03 13:42:14,1795
13507,wc_order_l4Sk0BBQtp9dz,67,completed,620.95,2025-05-06 15:58:03,1801
13508,wc_order_p3y5U85ZCMSha,2759,completed,319.0,2025-03-05 07:29:16,1768
13509,wc_order_bn94VgAHhzH4b,2759,completed,1045.23,2025-03-04 13:34:58,
13510,wc_order_jP5RU9ZfxQwys,24,completed,566.5,2025-05-27 16:58:57,1802
13511,wc_order_WH8QLl6K0B6Y5,51,completed,1485.0,2025-04-11 07:41:34,1767
13512,wc_order_QUc78tDe3E4zp,1523,completed,2519.0,2025-03-04 11:32:30,
13514,wc_order_8w6MGHRPxG1wX,3014,completed,526.9,2025-03-18 14:36:01,1766
13515,wc_order_3Fpau7IJvg4e8,2880,completed,1354.1,2025-03-11 07:18:21,1769
13519,wc_order_Yl8olv5QLl99r,128,completed,2610.3,2025-03-06 10:00:37,
13520,wc_order_42VgZb3nBlLvi,1568,completed,15.4,2025-03-05 15:45:14,
13522,wc_order_X1WX8iz3FqbWI,318,completed,236.5,2025-04-30 16:44:45,1770
13524,wc_order_pB836rLH7vttR,3016,completed,271.7,2025-03-07 07:07:06,1771
13526,wc_order_aOD7BJrFzqfRi,2768,completed,220.91,2025-03-13 09:14:54,
13528,wc_order_7JWnsiUKV2RNy,151,completed,3663.0,2025-06-12 15:43:51,1774
13529,wc_order_rcV5vJ7MyZzbQ,2572,completed,2574.0,2025-05-22 16:46:33,1779
13530,wc_order_JPsNkWhy00CIL,317,completed,1142.9,2025-05-21 16:01:56,1804
13531,wc_order_BRwmAHKWtzzPy,65,completed,715.0,2025-05-05 17:05:08,1773
13534,wc_order_U6JbUt6mZj3gQ,2910,completed,211.2,2025-06-24 16:08:06,1780
13536,wc_order_yRJ2rkUiXi39m,271,completed,1685.2,2025-03-17 08:00:38,
13539,wc_order_EhWOqcM0AJFh3,1527,completed,504.9,2025-06-02 09:29:29,1776
13543,wc_order_FsIFpqFUlX9Nk,1570,completed,526.9,2025-04-04 13:50:29,1777
13546,wc_order_4cQ9U6u0zzf06,3017,completed,839.51,2025-03-17 12:09:04,
13550,wc_order_ysd6iigiDBfYR,12,completed,924.0,2025-05-27 16:29:13,1787
13551,wc_order_8OyffWr0xgAtd,2580,completed,2277.0,2025-05-21 07:48:02,1782
13553,wc_order_iih9hUWGFnjFw,136,completed,1679.7,2025-07-10 16:14:33,1797
13564,wc_order_4t0TmgVRu93g5,85,completed,1237.5,2025-08-15 07:58:25,1791
13565,wc_order_Bpw6j96MajNkL,1383,completed,817.85,2025-08-06 15:45:27,1784
13566,wc_order_Sox3nc73ZEv2S,96,completed,770.0,2025-06-04 15:03:14,1783
13568,wc_order_gr02HRfQnTrhm,2887,completed,770.0,2025-03-18 14:24:26,1785
13570,wc_order_cxvjyzx3z1Js8,136,completed,836.0,2025-07-10 18:28:43,1790
13573,wc_order_IJBkVU2WJk28S,2689,completed,490.6,2025-07-08 16:25:43,1799
13575,wc_order_rEZBBH7Lhy2rx,10,completed,1933.49,2025-03-17 14:11:35,
13577,wc_order_ohzez1YjTLIJ2,2980,completed,818.4,2025-04-01 15:19:55,1792
13578,wc_order_45lVEPfRrHXnR,1118,completed,371.8,2025-08-19 14:52:17,1794
13579,wc_order_Sc0V6Z9mtGCVb,2915,completed,770.0,2025-06-25 16:24:18,1796
13581,wc_order_tHrAsdxKlIiKK,1699,completed,748.0,2025-04-02 13:29:41,1808
13582,wc_order_u4w3EPZrHH9tU,1395,completed,517.0,2025-03-28 14:27:09,1806
13588,wc_order_4wyapm767rOdF,2361,completed,467.5,2025-06-25 16:23:17,1800
13590,wc_order_SqWjPCdvrL7dK,3019,completed,12490.0,2025-04-07 10:32:14,
13595,wc_order_n3B1OpTtL0Uv0,548,completed,742.5,2025-08-18 14:39:09,1817
13601,wc_order_CosVao0lwtfgf,287,completed,5605.6,2025-05-13 09:39:28,
13603,wc_order_TmlnBTMdupZtN,2745,completed,0.0,2025-07-22 16:29:01,1812
13604,wc_order_kDoJ5QTrYQu3e,786,completed,368.5,2025-07-18 12:30:55,1863
13605,wc_order_BsjZWsGC7V7sW,1707,completed,594.0,2025-04-01 13:43:47,1805
13606,wc_order_Pv7pOSTlz9J9P,2352,completed,605.0,2025-03-26 10:53:18,
13609,wc_order_b8hrdauCKsDih,9,completed,1109.35,2025-05-27 08:47:54,1809
13611,wc_order_twW7IsZvdrbik,292,completed,2455.2,2025-03-25 08:37:35,
13612,wc_order_rFK68fjX2yVli,3020,completed,192.13,2025-03-25 09:30:12,
13613,wc_order_sNgy0rp6eE85b,3020,completed,192.13,2025-03-25 11:07:50,
13616,wc_order_0Ref5xoLH4fmT,317,completed,2237.4,2025-03-26 11:29:13,
13617,wc_order_8uurz3gs6p3AX,392,completed,1138.5,2025-05-07 16:06:30,1816
13618,wc_order_0gb1CBlBFgdOQ,251,completed,4734.4,2025-03-28 11:48:28,
13642,wc_order_10lxX0SUYcULe,2913,completed,211.2,2025-04-02 14:50:08,1811
13645,wc_order_D2wHgT5OFBsDy,1395,completed,232.0,2025-03-28 09:39:28,
13646,wc_order_oEg0upqs8T0tx,1505,completed,3619.0,2025-03-28 14:13:19,
13647,wc_order_F3seaF0pxwSMR,2745,completed,1614.6,2025-04-02 11:16:44,
13650,wc_order_0cMgeCmc9h74u,385,completed,764.5,2025-05-06 15:57:25,1813
13651,wc_order_XnMAVLTrqRSve,3021,completed,139.7,2025-05-06 14:34:22,1827
13654,wc_order_iWvPHo7yiQDug,777,completed,1496.0,2025-07-30 14:43:07,1897
13655,wc_order_oy4BS7HEajNDY,1510,completed,6798.96,2025-04-28 12:01:27,
13657,wc_order_YijtUhMqM394U,3022,completed,211.2,2025-04-15 14:30:31,1815
13658,wc_order_Fj7cXqgcPllS5,889,completed,12045.0,2025-04-03 11:12:02,
13659,wc_order_EMIsNiE2o151i,969,completed,5222.33,2025-04-07 10:19:20,
13667,wc_order_Kjr6elwDpIhLF,91,completed,517.0,2025-08-20 12:12:02,1822
13670,wc_order_b3JwiwHZUQu8F,2542,completed,220.0,2025-08-25 16:47:10,1821
13671,wc_order_lbMUHtndHNw8N,1532,completed,379.5,2025-06-03 14:02:26,1848
13674,wc_order_Rsu5FEYjmvSbV,2577,completed,841.5,2025-08-26 18:11:19,1845
13676,wc_order_nT0mluUCJxcDZ,17,completed,467.5,2025-05-28 16:37:15,1820
13678,wc_order_Fy483rSuFRTrr,490,completed,742.5,2025-08-18 16:50:19,1842
13681,wc_order_kCqscgLS5HLuJ,2529,completed,645.7,2025-08-25 16:49:01,1829
13683,wc_order_CDewZ8mJyUiVi,2540,completed,566.5,2025-08-26 18:09:56,1824
13684,wc_order_rQDmJu5x39Br6,2901,completed,211.2,2025-07-08 16:19:41,1826
13685,wc_order_IHdUNbHaf1prP,1145,completed,121.0,2025-08-20 12:08:57,1850
13686,wc_order_AwGHPTRLBFNvO,1549,completed,308.0,2025-04-11 09:30:25,
13688,wc_order_ls2gZ8mq6zjt5,2890,completed,4400.0,2025-06-19 15:20:51,1855
13689,wc_order_0mgD2aXtOIcr0,2865,completed,211.2,2025-04-22 16:51:44,1830
13690,wc_order_zgceMluwH1ynn,3026,completed,139.7,2025-05-02 11:51:40,1846
13693,wc_order_TxNbPK0EqMYAX,3027,completed,211.2,2025-04-30 16:50:19,1843
13694,wc_order_8LlV3QNYTjUqL,152,completed,708.4,2025-04-30 16:44:00,1833
13695,wc_order_Cdd2cYQpqom48,115,completed,2029.5,2025-07-29 16:37:14,1832
13700,wc_order_hTKHzGiN9OpT8,672,completed,2029.5,2025-07-24 17:18:59,1834
13703,wc_order_IMTxyDFjXQJiT,1339,completed,787.05,2025-06-10 09:36:21,1841
13704,wc_order_wUaw83hsoImZ5,707,completed,1188.0,2025-07-29 14:45:30,1837
13706,wc_order_giy011YQdv0BK,2646,completed,573.1,2025-05-12 14:42:20,1836
13714,wc_order_P1JDBuOeTYOZU,1250,completed,1302.4,2025-05-08 15:01:25,1847
13731,wc_order_wWH9zulPqUqw9,3030,completed,211.2,2025-06-16 09:36:38,1870
13735,wc_order_Etn3h3oKGSViK,1839,completed,841.5,2025-06-25 15:43:04,1861
13744,wc_order_TLJyZ9UWJtiG8,134,completed,214.5,2025-07-08 16:24:44,1860
13745,wc_order_Zbuszs4co66l2,1156,completed,77.54,2025-05-08 08:30:39,
13746,wc_order_V60hlJ1X4uo3V,297,completed,244.2,2025-05-15 13:44:28,
13748,wc_order_nhNpsYI5z18H1,3031,completed,211.2,2025-05-27 16:49:37,1854
13752,wc_order_7kknOp9UdEElY,1512,completed,1039.5,2025-06-19 12:33:06,1856
13753,wc_order_exc06kCwnLmBP,1338,completed,3443.94,2025-05-13 09:56:25,
13760,wc_order_QHeKizbQczg0X,206,completed,2446.95,2025-08-22 08:45:54,1858
13763,wc_order_LxP89qjuiiVj6,2922,completed,4108.5,2025-06-23 15:25:36,1876
13767,wc_order_9665nTmAiVbWz,1014,completed,1237.5,2025-07-22 07:10:25,1867
13768,wc_order_5uH192QKYBwAj,1577,completed,1148.4,2025-07-29 08:01:49,1862
13770,wc_order_lhS0pAaoShnXj,81,completed,665.5,2025-06-24 16:11:55,1865
13773,wc_order_KL1H8Eq1ts06t,343,completed,1320.0,2025-07-14 15:55:25,1866
13776,wc_order_sfTOOSKzjUR9O,2684,completed,310.2,2025-05-26 14:59:25,1868
13778,wc_order_XsQn2hmmJztCl,161,completed,2645.41,2025-05-21 09:31:22,
13782,wc_order_cJfw6Jr9ivM6q,157,completed,3098.99,2025-05-23 12:53:04,
13783,wc_order_bubnzWHXauqTF,1686,completed,757.9,2025-06-30 07:55:46,1869
13784,wc_order_sAsKW6wpC5h1a,846,completed,2367.2,2025-05-30 08:37:24,
13789,wc_order_WyOPLcnNKr92D,2471,completed,792.0,2025-05-25 11:33:43,1762
13791,wc_order_062R2xjiJcq11,174,completed,940.5,2025-06-27 08:38:08,1871
13792,wc_order_lehJGkywby1cN,3044,completed,139.7,2025-05-27 16:42:34,1872
13793,wc_order_XBREetwUXhr7k,428,completed,799.7,2025-08-13 07:39:49,1873
13794,wc_order_pVoYOiKtYGpWG,2763,completed,6242.5,2025-07-12 13:02:25,1874
13798,wc_order_gWE05bFRTNJsD,2778,completed,224.4,2025-05-27 08:04:47,1875
13802,wc_order_o7wzn3pbf1zyr,1627,completed,689.84,2025-05-28 11:28:23,
13810,wc_order_Q3wkwLZ2vtdDp,2227,completed,4725.6,2025-05-28 13:41:07,
13811,wc_order_mpwqpbMt41XwM,3045,completed,467.06,2025-06-20 11:31:54,1878
13818,wc_order_jHpTjtUuwMOkd,3047,completed,350.9,2025-07-01 15:44:12,1888
13819,wc_order_NY4pYsXRDyU7t,3048,completed,211.2,2025-06-26 12:33:20,1880
13821,wc_order_Adl5a2iQA3CqV,1250,completed,210.55,2025-06-02 12:01:29,
13823,wc_order_rwrHqpSgHOrtk,1591,completed,230.04,2025-06-02 13:14:49,
13830,wc_order_1XrSBUjOCtAWB,426,completed,764.5,2025-08-13 16:29:40,1901
13841,wc_order_IrDsAjKW1llwK,641,completed,891.0,2025-08-05 08:20:43,1881
13846,wc_order_wfZGFuvfevP4F,2693,completed,1041.15,2025-07-18 07:49:57,1886
13852,wc_order_qlfBi1OzJGp18,2959,completed,566.5,2025-07-31 14:48:53,1903
13853,wc_order_KhWUOZX2ycfy4,2227,completed,170.5,2025-06-11 16:26:20,1896
13855,wc_order_rw40eJHC3BmHZ,2674,completed,628.65,2025-07-31 14:48:00,1892
13858,wc_order_hVW51CXXaJ5LG,2718,completed,2277.0,2025-07-11 15:57:24,1913
13859,wc_order_uaSpRAucExq4V,1360,completed,665.5,2025-08-05 08:18:11,1890
13861,wc_order_6IlvCAyjeeOtx,333,completed,808.5,2025-07-08 16:05:43,1900
13862,wc_order_1lwax3xtiakSB,212,completed,924.0,2025-07-23 15:46:03,1894
13864,wc_order_TRbkA7NLXXrho,1756,completed,1248.5,2025-06-30 14:13:16,1895
13866,wc_order_8O5H6PPTPyHsI,1591,completed,428.04,2025-06-11 12:33:06,
13867,wc_order_shH7X6SnmwLz3,3051,completed,1538.9,2025-06-11 14:41:40,
13869,wc_order_fwk6XOqbyBsCH,3052,completed,154.0,2025-06-12 14:13:59,1898
13872,wc_order_2IvBe64XH2Sgf,541,completed,4660.7,2025-06-17 09:48:08,
13875,wc_order_VcTtykHfmMxaj,2844,completed,0.0,2025-06-12 12:09:13,
13876,wc_order_S7zcgmUhrF36B,297,completed,3841.2,2025-06-13 11:44:25,
13881,wc_order_2vMkjUKrJIFLn,1342,completed,1782.0,2025-08-07 13:33:13,1902
13884,wc_order_h61zmnkHWu09Y,313,completed,423.73,2025-07-25 15:31:23,
13886,wc_order_0wXra60F1jJLZ,123,completed,660.0,2025-07-23 16:11:09,1905
13889,wc_order_DKUPynRYozifZ,219,completed,198.0,2025-06-24 10:02:32,
13890,wc_order_45BW1GPzA8cjS,840,completed,368.97,2025-06-23 11:03:27,
13894,wc_order_1hrmHUwVLTgzu,144,completed,634.51,2025-06-20 11:43:57,
13895,wc_order_LKx2pv8XRKZuh,137,completed,924.0,2025-07-24 17:22:20,1909
13898,wc_order_yXMMMX9kFhAZD,2798,completed,1575.43,2025-06-20 17:52:02,
13900,wc_order_GA3Mfx7c8UKQc,368,completed,1069.2,2025-07-31 14:57:58,1934
13901,wc_order_aPGiVra225fnp,222,completed,1716.0,2025-07-16 16:32:06,1906
13904,wc_order_s0koCZJ4XO1nv,303,completed,1980.0,2025-07-25 14:45:46,1910
13909,wc_order_Dn75nqmPWNMGU,2630,completed,53.34,2025-06-27 16:14:42,
13911,wc_order_ZFkGfsf7AiG4W,2642,completed,2679.6,2025-08-07 13:34:04,1912
13913,wc_order_bcX5qiRNtv7m5,1839,completed,572.0,2025-07-18 13:50:08,1911
13915,wc_order_9JMdpmxVYENx4,1706,completed,1017.8,2025-06-30 09:13:11,
13919,wc_order_Di42nUVn1PjLs,2763,completed,159.5,2025-07-18 12:17:12,1926
13922,wc_order_a8KnYIDAxMqgx,2717,completed,154.0,2025-07-07 14:05:59,1914
13923,wc_order_4QhcEA5nxoioS,3053,completed,256.51,2025-07-01 12:00:26,
13926,wc_order_mQEzrd7PoWXvT,219,completed,594.0,2025-07-30 14:39:43,1915
13927,wc_order_i3iXaVbMWpn1n,1913,completed,2059.55,2025-07-02 13:10:08,
13928,wc_order_PZxxVnxzF3GoT,2997,completed,297.0,2025-07-07 13:57:51,1920
13929,wc_order_GBMn1FNW76BjR,2997,completed,2277.0,2025-08-01 16:39:26,1917
13931,wc_order_BmEhz4ulJfLsJ,3054,completed,211.2,2025-08-19 14:19:20,1956
13934,wc_order_ocCGDwsbH1tuX,2576,completed,437.0,2025-07-23 12:33:41,
13935,wc_order_Wep0N3vw38KLy,373,completed,89.31,2025-07-22 10:06:33,
13940,wc_order_kCyVSDWIu5EgZ,2879,completed,381.7,2025-07-15 16:26:00,1922
13941,wc_order_M9jhCzHyD8lV6,2838,completed,271.7,2025-07-08 16:08:10,1921
13942,wc_order_fXM1gL0yxGQ1p,2408,completed,456.5,2025-07-18 08:57:31,1923
13945,wc_order_yMsXAG8GYKo29,2462,completed,602.14,2025-07-18 14:26:13,
13947,wc_order_dP7CjULhqUWAA,3056,completed,211.2,2025-07-15 16:23:48,1924
13948,wc_order_q1yPyEJx9VRQw,,completed,635.8,2025-07-14 12:33:13,
13952,wc_order_PkkyQJh9nImMD,245,completed,836.0,2025-08-20 12:06:07,1925
13956,wc_order_K2pRmvUvETE81,316,completed,60.5,2025-07-17 14:50:43,
13961,wc_order_kOx0NNEQbimNG,2219,completed,848.1,2025-08-01 14:50:22,1928
13962,wc_order_pP9wBTZfR0d6F,214,completed,1104.4,2025-08-20 17:05:41,1929
13965,wc_order_V13qLsHAV6OBG,2336,completed,3626.83,2025-08-08 12:33:01,
13977,wc_order_YC4pRiLvJBVaa,2995,completed,1594.9,2025-07-22 15:47:30,
13979,wc_order_adIjGfEn30ow1,176,completed,269.5,2025-08-19 16:58:16,1935
13980,wc_order_L5nJDR9iclu3o,1618,completed,660.0,2025-08-05 15:41:34,1933
13985,wc_order_v9SJNjvwatMdJ,1636,completed,4652.12,2025-07-25 10:12:18,
13986,wc_order_KPCFOdWZTuxhY,2437,completed,4989.15,2025-08-04 08:30:06,
13990,wc_order_J7UEGyEi2FOFJ,2830,completed,264.0,2025-07-31 16:39:06,1939
13991,wc_order_pmHb4gvkwZdBy,107,completed,379.5,2025-07-28 13:30:00,1257
13994,wc_order_ME3kuRe4bbRpt,3056,completed,1367.5,2025-08-27 10:10:03,
13997,wc_order_6KP48UrCCTWPN,1454,completed,2307.7,2025-08-12 11:35:40,
14003,wc_order_gyH7ChApWw0C3,3057,completed,805.2,2025-07-29 12:01:09,
14004,wc_order_uxNgMpx8B6tP7,2943,completed,211.2,2025-08-14 13:55:30,1954
14005,wc_order_bjPgpE7fKwzYv,2931,completed,588.39,2025-08-01 14:45:52,1942
14006,wc_order_6FnrOsi9gORyB,3058,completed,2244.0,2025-07-29 15:05:09,
14007,wc_order_iyotjGuqevmeu,3059,completed,282.7,2025-07-31 14:49:39,1943
14013,wc_order_K7IMMW5SvUmJ5,721,completed,2780.8,2025-08-01 09:36:49,
14015,wc_order_KK4Lv2BLsHARu,1366,completed,511.5,2025-07-31 11:50:35,
14018,wc_order_r8Rbj1fuFbF4q,431,completed,517.0,2025-08-13 07:40:46,1946
14019,wc_order_2GJXJT3qX2s9L,418,completed,412.5,2025-07-31 11:57:21,
14023,wc_order_Op89m23NWfdhD,2397,completed,464.2,2025-07-31 15:56:23,1944
14024,wc_order_TlgBL7R5EioEG,593,completed,2567.4,2025-08-05 10:52:23,
14025,wc_order_9qMtW76TvjdUL,368,completed,184.8,2025-08-04 11:04:35,
14032,wc_order_oXtWhzE3DSSYN,1366,completed,4307.6,2025-08-05 12:07:46,
14049,wc_order_B6ZlR7cQJZcNR,623,completed,11420.35,2025-08-11 11:49:20,
14051,wc_order_yxQCx6uvmZzoy,1380,completed,792.0,2025-08-07 11:26:43,
14053,wc_order_MUToT7ZVcceOc,2,completed,11160.52,2025-08-07 16:43:02,
14055,wc_order_IPU8g5PYpLIpL,166,completed,181.5,2025-08-11 09:56:36,
14060,wc_order_xydR90lnADd0D,118,completed,260.7,2025-08-12 08:16:21,
14067,wc_order_e6Dvy11iEqjMY,2925,completed,412.96,2025-08-14 11:58:18,
14071,wc_order_KGYNU8y3Fwb7T,1618,completed,268.95,2025-08-13 11:58:17,
14075,wc_order_QpQkVKGThQFti,1541,completed,3085.95,2025-08-14 13:04:08,
14077,wc_order_POyJ9q1SZmp4d,137,completed,132.0,2025-08-18 15:46:48,1968
14083,wc_order_Pw6Tbk2LoaoTC,1352,completed,3967.06,2025-08-21 13:23:27,
14085,wc_order_5vcleJJLKHDtL,777,completed,324.5,2025-08-22 12:07:35,1969
14087,wc_order_S5L578P5e05hn,1859,completed,443.92,2025-08-19 09:31:52,
14093,wc_order_HKydmG3Or8vbV,226,completed,6090.52,2025-08-19 14:06:31,
14094,wc_order_OwwzB3rODdaHJ,91,completed,143.0,2025-08-20 11:39:25,
14099,wc_order_EM6QmTyLDxjiM,515,completed,313.5,2025-08-20 11:21:19,
14100,wc_order_GLZXaUzdJkzzK,2397,completed,165.0,2025-08-25 16:35:43,1975
14101,wc_order_U09b8QCzRgh1L,261,completed,805.2,2025-08-20 13:54:47,
14106,wc_order_VcBad0QpHoUhM,288,completed,214.5,2025-08-21 13:56:44,
14112,wc_order_dsjylsD71sxrW,3065,completed,166.36,2025-08-23 19:15:23,
14119,wc_order_w4kJ3A4wrmiQL,1360,completed,362.92,2025-08-26 13:32:55,
